english_sentence,norwegian_sentence,label
Nordic Walking was first used as a summer training method by cross-country skiers .,Nordic Walking ble først brukt som en sommer treningsmetode av langrennsløpere.,1
"The money will be spread mainly over 2011 and 2012 , the company said .","Pengene vil bli spredt hovedsakelig over 2011 og 2012, selskapet sa.",1
"According to Sepp+ñnen , the new technology UMTS900 solution network building costs are by one-third lower than that of the building of 3.5 G networks , operating at 2,100 MHz frequency .","Ifølge Sepp+ñnen, den nye teknologien UMTS900 løsning nettverksbygging kostnader er med en tredjedel lavere enn for bygging av 3.5 G-nettverk, som opererer ved 2,100 MHz frekvens.",2
"The Point Village , designed by Scott Tallon Walker , will include a shopping center , office premises , a hotel and a cinema .","The Point Village, designet av Scott Tallon Walker, vil inneholde et kjøpesenter, kontorlokaler, et hotell og en kino.",1
The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,The Line 4 vil kjøre fullt underjordisk og vil bestå av 10 stasjoner som vil bli utført i to implementeringsfaser.,1
"We can choose the most efficient , best overall value option for our customers already at the bidding stage .","Vi kan velge den mest effektive, beste generelle verdi alternativet for våre kunder allerede på budgivning scenen.",2
"Technopolis and the St. Petersburg government signed a cooperation memorandum in October 2005 to set up a techno-park in the Neudorf production zone in the village of Strelny , in the St. Petersburg suburbs .",Technopolis og regjeringen i St. Petersburg signerte et samarbeid i oktober 2005 for å sette opp en techno-park i Neudorf-produksjonssonen i landsbyen Strelny i St. Petersburg-forstadene.,2
Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology .,Jon Risfelt er 49 år og har en Master of Science i kjemiteknikk fra det svenske Teknologiska högskolan.,1
"Following the acquisition , Relacom will strengthen its presence in Finland , serving operators and office market with mobile and fixed networks construction , installation and maintenance services .","Etter oppkjøpet vil Relacom styrke sin tilstedeværelse i Finland, betjene operatører og kontormarkedet med mobile og faste nettverk konstruksjon, installasjon og vedlikehold tjenester.",2
Tekla Structures 16 is ` all about you and your team ' and compatible with the Windows 7 operating system .,"Tekla Structures 16 handler om deg og teamet ditt, og er kompatibelt med operativsystemet Windows 7.",1
And U.S. energy executives say high steel prices are threatening energy exploration .,Og U.S. energi ledere sier høye stålpriser er truende energi leting .,0
"The train is expected to cross the Russian territory in 9 days , reaching the Vostochny port .","Toget forventes å krysse det russiske territoriet på 9 dager, og nå Vostochny havn.",1
Finnish elevators and escalators maker KONE Corporation said on Tuesday ( 18 March ) that it has received a major order from Sir Robert McAlpine to supply all elevators and escalators for the Watermark Place project in the City of London .,finske heiser og rulletrapper maker KONE Corporation sa på tirsdag (18 mars ) at det har fått en stor ordre fra Sir Robert McAlpine å levere alle heiser og rulletrapper for Watermark Place prosjektet i City of London .,2
"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .","Bare i september gikk markedet ned med 10,2 prosent fra år til år til 19,28 millioner liter.",0
in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,18 mai 2010 - Finske elektriske komponenter maker Salcomp Oy (HE: SAL1V) sa i dag at det viste seg et netto overskudd på EUR1 .6 m i første kvartal 2010 mot et tap på EUR2m i tilsvarende periode i fjor.,2
"As reported June 26 , `` both circuits continued to alternately report the track as vacant and then occupied almost constantly from June 17 , when part of the track signaling device was replaced , to the time of the crash , according to the Metro source . ''","Som rapportert 26. juni fortsatte begge kretsene å vekselvis rapportere sporet som ledig og deretter opptatt nesten hele tiden fra 17. juni, da en del av sporsignaleringsenheten ble erstattet, til tidspunktet for krasjet, ifølge Metro-kilden. ''",1
Operating profit rose to 22.1 mln eur from 19.9 mln .,Driftsresultatet økte til 22.1 mln eur fra 19.9 mln .,2
Currently Alfred A Palmberg is putting the finishing touches to one of Finland 's biggest ever re-plumbing and bathroom refurbishment projects also in the district of Vuosaari .,For tiden legger Alfred A Palmberg siste hånd på et av Finlands største re-plumbing- og baderomsoppussingsprosjekter også i distriktet Vuosaari.,1
"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .","Progress Group, QPRs representant i Saudi-Arabia og Nord-Afrika, har signert en rammeavtale for et langsiktig strategisk samarbeid med ISE.",2
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,Pretax fortjeneste redusert med 37% til EUR 193.1 mn fra EUR 305.6 mn .,0
"The pulp production in Finnish Kemij+ñrvi will also be liquidated and about 1,100 employees loose their jobs .",Masseproduksjonen i finske Kemij+ñrvi vil også bli avviklet og rundt 1100 ansatte mister jobbene sine.,0
This is the first time Finnair has been awarded an agreement with the UK government .,Dette er første gang Finnair har blitt tildelt en avtale med den britiske regjeringen.,2
"Finnish property investment company Citycon will expand and refurbish +àkersberga shopping center in Stockholm , in Sweden .",Det finske eiendomsinvesteringsselskapet Citycon skal utvide og renovere kjøpesenteret +àkersberga i Stockholm i Sverige.,1
"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .","Transaksjonen vil ha en positiv innvirkning på rundt EUR2m på inntektene, som Ruukki vil gjenkjenne i løpet av fjerde kvartal i år.",2
"Pretax profit totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in the corresponding period in 2009 .","Pretax-resultatet utgjorde 80,8 millioner euro, sammenlignet med et tap på 13,1 milliarder euro i tilsvarende periode i 2009.",2
"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",Dette øker imidlertid signaltrafikken som sløser med nettverksressurser og tillater færre smarttelefoner å koble til.,0
"Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .","Gjennom avtalen vil Ramirent utvide utvalget av utstyr og tjenester de leverer til Destia, sier administrerende direktør Kari Aulasmaa i Ramirent Finland.",2
"I can say categorically , no , ' Wahlroos was quoted as saying by the paper , when asked about Sampo 's interest in making a bid for RSA .","Jeg kan si kategorisk, nei, ' Wahlroos ble sitert som sier av avisen, når du blir spurt om Sampo 's interesse i å gjøre et bud for RSA .",1
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,Ruukki Group beregner at de har tapt 4 millioner euro i det mislykkede prosjektet.,0
The construction project is scheduled to start in the second quarter of 2009 and the new building is scheduled to be in place by the end of 2010 .,Byggeprosjektet er planlagt å starte i andre kvartal 2009 og det nye bygget skal være på plass innen utgangen av 2010.,1
The uranium found locally is naturally occurring and it makes sense to extract it in the same way as we do with our other metals . '',"Uran funnet lokalt er naturlig forekommende, og det er fornuftig å utvinne det på samme måte som vi gjør med våre andre metaller. ''",1
"Demand seems to have hit bottom now , and some signs of improvement can be seen .","Etterspørsel ser ut til å ha truffet bunnen nå, og noen tegn på forbedring kan sees.",2
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .","Kesko Agro Eesti, forhandler og grossist av korn, landbruks- og lagermaskiner og tilbehør, hadde et nettosalg på 81 millioner euro i 2007, en økning på en tiendedel fra året før.",2
"The Process Products orders are for the installation of separation-filtration equipment at three natural gas pipeline projects in China , South America , and Saudi Arabia .","Prosessprodukter bestillinger er for installasjon av separasjon-filtrering utstyr på tre naturgass rørledning prosjekter i Kina, Sør-Amerika, og Saudi Arabia.",1
"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .","Den finske stålprodusenten Rautaruukki Oyj (HEL: RTRKS), eller Ruukki, sa i dag sitt netto tap til EUR 49 millioner (USD 68.2 m ) for de første ni månedene av 2010 fra EUR 229 millioner for samme periode for et år siden .",2
"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .","Fiskars Brands rapporterer netto salg på EUR 145.8 mn , opp fra EUR 138.4 mn .",2
"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .","Resultat før skatt var EUR 4.0 mn , ned fra EUR 4.9 mn .",0
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,Driftsresultatet økte til EUR 4.7 mn fra EUR 3.6 mn .,2
"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .",Totalt ble det utstedt 1 800 000 opsjoner i opsjonsordningen i 2003.,1
"On the basis of competitive bidding OOO Kitai Stroi , the Russian subsidiary of China State Construction Engineering Corporation , a construction company owned by China State , has been selected as the main constructor .","På grunnlag av konkurransedyktig budgivning OOO Kitai Stroi, det russiske datterselskapet til China State Construction Engineering Corporation, et byggefirma eid av Kina State, har blitt valgt som hovedkonstruktør.",1
