english_sentence,norwegian_sentence,label
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","Netto salg steg med 25.5% år-for-år til EUR59 .6 m, som antall ladere levert gikk opp med 41% til 65.9 millioner stykker.",2
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .","Netto salg utgjorde EUR 93.6 mn , opp fra EUR 93.2 mn i tilsvarende periode i 2005 .",2
"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .","Nokia bemerket også den gjennomsnittlige salgsprisen på telefoner falt i løpet av perioden, selv om sin mobiltelefon fortjenestemargin steg til mer enn 22 prosent fra 13 prosent i året-ago kvartal .",2
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,Driftsresultatet økte med 145.1 % til EUR 8.3 mn fra EUR 3.4 mn .,2
Operating profit margin increased from 11.2 % to 11.7 % .,"Driftsmargin økte fra 11,2 % til 11,7 %.",2
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,"Driftsresultatet økte til EUR 3,11 mn fra EUR 1,22 mn i tilsvarende periode i 2009.",2
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,Driftsresultatet økte til EUR 5mn fra EUR 2.8 mn i fjerde kvartal 2008.,2
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .","Driftsresultatet var EUR 24.5 mn , opp fra EUR 23.0 mn .",2
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","Ramirents nettosalg i andre kvartal 30 juni var EURO 128.7 millioner om US $ 163 millioner, en 3.3 prosent økning sammenlignet med EURO 124.6 millioner for dette kvartalet i fjor.",2
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .","Omsetning vokste med 2 prosent til  x20ac 580 millioner $ 743 millioner, fra  x20ac 569 millioner.",2
Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,Ruukki kunngjorde at de har inngått en avtale med Aker Solutions of Norway om levering av 24 sugeanker i september 2010 fra Kalajoki-enheten i Finland.,2
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .","Ruukki 's levering volumer og salgspriser viste gunstig utvikling og selskapets sammenlignbare netto salg vokste med 50% år-for-år til EUR647m , CEO Sakari Tamminen sa .",2
Sanoma Magazines ' net sales are estimated to grow in 2006 .,Sanoma Magazines' nettosalg er anslått å vokse i 2006.,2
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,Banken spår at Finlands BNP vil vokse med 2 % i 2010 og i 2011.,2
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","Selskapets konsoliderte driftsresultat utgjorde EUR 15.86 mn, opp fra EUR 4.14 mn år-for-år.",2
The Department Store Division reported an increase in sales of 4 per cent .,Department Store Division rapporterte en økning i salget på 4 prosent.,2
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,"Den virkelige verdien av selskapets investeringseiendommer vokste til 2.803 milliarder euro ved utgangen av mars 2009, fra 2.691 millioner euro for et år siden.",2
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .","Siste kvartal var det beste kvartalet i 2009 i nettosalg, og driftsmarginen økte til 12,2 %.",2
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .","De store bryggeriene økte sitt innenlandske ølsalg med 4,5 prosent i fjor, til 256,88 millioner liter fra 245,92 millioner liter i 2004.",2
"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .","Transaksjonen dobler Tecnomenes workforse, og legger til en fjerde til deres netto salg.",2
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,- Driftsresultatet økte med 26.9% til EUR 105.8 (83.4) millioner.,2
"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",Etter dette kjøpet blir Cramo den nest største leverandøren av utleietjenester i det latviske markedet.,2
`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',`` Kjøpet av virksomheten er en del av YIT 's strategi for å utvide sitt tilbud av byggesystemtjenester geografisk. '',2
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,21 oktober 2010 - Det finske fiskerikonsernet Rapala VMC Corp (HE: RAP1V) sa i dag at nettoresultatet økte til EUR18.9 m for de første ni månedene av 2010 fra EUR15.1 m for samme periode et år tidligere.,2
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .","Ifølge finske Metso Minerals, verdien av selskapets bestillinger har gått opp til EUR 1.9 bn i 12 måneder .",2
Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,Finske Aldata Solution har signert en kontrakt om levering av sitt G.O.L.D.-system til to franske detaljhandelskjeder.,2
Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,Finske Bank of +àland rapporterer sitt driftsresultat økte til EUR 21.3 mn i andre kvartal 2009 fra EUR 6.1 mn i tilsvarende periode i 2008 .,2
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,"Det finske finanskonsernet Aktia hadde i 2009 et driftsresultat på 47,0 millioner euro, mot 6,6 millioner euro i 2008.",2
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,"Den finske skogsmaskinprodusenten Ponsse hadde et nettosalg på 51,3 millioner euro i første kvartal 2010, mot 37,5 millioner euro i tilsvarende periode i 2009.",2
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,Finske KCI Konecranes har økt sitt anslag for netto salgsvekst i 2006 fra over 25 % til over 35 %.,2
Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,Finske Okmetic som produserer og prosesserer silisium wafere for halvleder- og sensorindustrien og det norske solcelleselskapet NorSun har signert en kontrakt der Okmetic skal levere NorSun mono silisiumkrystaller til bruk i solcelleproduksjon.,2
Finnish pharmaceuticals company Orion 's net sales rose to EUR 190mn in the first quarter of 2009 from EUR 180mn in the first quarter of 2008 .,Det finske farmasiselskapet Orions nettosalg økte til 190 millioner euro i første kvartal 2009 fra 180 millioner euro i første kvartal 2008.,2
"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .","Finske Ponsse har inngått en avtale med Babcock Afrika om distribusjon og støtte av Ponsses skogsmaskiner, hogstmaskiner og informasjonssystemer i Sør-Afrika.",2
South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,Sørafrikanske Sappi vil bli det største utenlandske skogsindustriselskapet som opererer i Finland som følge av oppkjøpet av finske M-real Corporation's Graphic Papers Business enhet.,2
According to Deputy MD Pekka Silvennoinen the aim is double turnover over the next three years .,Ifølge nestleder Pekka Silvennoinen er målet å doble omsetningen i løpet av de neste tre årene.,2
"According to HKScan Finland , the plan is to increase J+ñrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .","Ifølge HKScan Finland, er planen å øke J+ñrvi-Suomen Portti 's netto salg til EUR 80mn til EUR 100mn .",2
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .","Reklame- og sirkulasjonsinntektene økte med henholdsvis 3,4 % og 0,4 %.",2
"After the takeover , Cramo will become the second largest rental services provider in the Latvian market .",Etter overtakelsen vil Cramo bli den nest største leverandøren av utleietjenester i det latviske markedet.,2
"Again , the most significant sales increase of 18.6 % was in Russia .","Igjen var den største salgsøkningen på 18,6 % i Russland.",2
Alma Media expects its net sales to increase as forecast previously .,Alma Media forventer at nettosalget vil øke som forventet tidligere.,2
Also Lemmink+ñinen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,Også Lemmink+ñinen 's fortjeneste for regnskapsperioden gikk opp til EUR 3.1 mn fra EUR -24.5 mn et år siden .,2
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .","Ved utgangen av mars 2007 var konsernets ordrebok på EUR 39.6 mn, opp 42% fra tilsvarende periode i 2006.",2
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",Samtidig økte selskapets overskudd med 10 % i H1 og nådde Ls 79 000 .,2
Aviation Systems Maintenance is based in Kansas and generated net sales of USD 2.6 million for 2008 .,"Aviation Systems Maintenance er basert i Kansas og genererte netto salg på USD 2,6 millioner for 2008.",1
"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .","Dessuten har vi økt andelen kjøtt i ulike pølser og tilbyr en rekke nye smaker i grillprodukter og shish kebaber segmentet, '' Paavel sa .",2
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .","Både driftsresultat og nettosalg for 12-månedersperioden økte, henholdsvis fra EUR10 .5 m og EUR28 .8 m, sammenlignet med regnskapsåret 2004.",2
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .","Både driftsresultat og nettosalg for 12-månedersperioden økte, henholdsvis fra EUR20 .8 m og EUR177 .7 m, sammenlignet med regnskapsåret 2004.",2
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .","Både driftsresultat og nettosalg for 12-månedersperioden økte, henholdsvis fra EUR21 .5 m og EUR196 .1 m, sammenlignet med 2005.",2
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .","Både driftsresultat og nettosalg for 12-månedersperioden økte, henholdsvis fra EUR4 .7 m og EUR26 .7 m, sammenlignet med 2004.",2
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .","Både driftsresultat og nettosalg for den ni måneder lange perioden økte med henholdsvis 26,6 % og 3,4 % sammenlignet med tilsvarende periode i 2006.",2
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .","Både driftsresultat og nettosalg for seksmånedersperioden økte henholdsvis fra EUR13 .8 m og EUR143 .6 m, sammenlignet med tilsvarende periode i 2007.",2
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .","Både driftsresultat og nettosalg for seksmånedersperioden økte, henholdsvis fra EUR0 .4 m og EUR3 .2 m, sammenlignet med tilsvarende periode i 2005.",2
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .","Både driftsresultat og nettosalg for seksmånedersperioden økte, henholdsvis fra EUR18 .1 m og EUR127 .6 m, sammenlignet med tilsvarende periode i 2006.",2
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .","Både driftsresultat og nettosalg for seksmånedersperioden økte, henholdsvis fra EUR7 .5 m og EUR655 .5 m, sammenlignet med tilsvarende periode i 2005.",2
